Ticker, Price, Sector, Industry
PRT, 3.1000, Energy, Oil & Gas E&P
PUMP, 9.41, Energy, Oil & Gas Equipment & Services
PVL, 1.1800, Energy, Oil & Gas E&P
QEP, 3.3000, Energy, Oil & Gas E&P
RES, 5.01, Energy, Oil & Gas Equipment & Services
RIG, 3.5400, Energy, Oil & Gas Drilling
RNGR, 5.14, Energy, Oil & Gas Equipment & Services
RRC, 9.55, Energy, Oil & Gas E&P
SBOW, 6.46, Energy, Oil & Gas E&P
SD, 4.8800, Energy, Oil & Gas E&P
SGU, 9.87, Energy, Oil & Gas Midstream
SJT, 3.8000, Energy, Oil & Gas E&P
SLCA, 9.49, Energy, Oil & Gas Equipment & Services
SWN, 4.1400, Energy, Oil & Gas E&P
TALO, 9.35, Energy, Oil & Gas E&P
TGS, 5.09, Energy, Oil & Gas Midstream
TK, 2.7300, Energy, Oil & Gas Midstream
TNP, 8.87, Energy, Oil & Gas Midstream
TTI, 2.2000, Energy, Oil & Gas Equipment & Services
UGP, 4.4000, Energy, Oil & Gas Refining & Marketing
VET, 5.0200, Energy, Oil & Gas E&P
VIST, 2.7000, Energy, Oil & Gas E&P
VOC, 2.7100, Energy, Oil & Gas E&P
WTI, 2.7200, Energy, Oil & Gas E&P
WTTR, 6.09, Energy, Oil & Gas Equipment & Services
YPF, 4.2900, Energy, Oil & Gas Integrated
ZTR, 8.7, Financial, Closed-End Fund - Equity
AEG, 4.3200, Financial Services, Insurance—Diversified
AOD, 9.28, Financial Services, Asset Management
ASG, 9.23, Financial Services, Asset Management
AVAL, 6.70, Financial Services, Banks—Regional
AWP, 5.51, Financial Services, Asset Management
BBAR, 2.9500, Financial Services, Banks—Regional
BBD, 4.8600, Financial Services, Banks—Regional
BBDC, 9.15, Financial Services, Credit Services
BBDO, 4.2300, Financial Services, Banks—Regional
BBVA, 5.29, Financial Services, Banks—Diversified
BCS, 8.07, Financial Services, Banks—Diversified
BCX, 8.32, Financial Services, Asset Management
BDJ, 8.64, Financial Services, Asset Management
BGIO, 9.15, Financial Services, Asset Management
BGR, 7.69, Financial Services, Asset Management
BGY, 5.95, Financial Services, Asset Management
BKT, 6.17, Financial Services, Asset Management
BSBR, 7.72, Financial Services, Banks—Regional
BSMX, 5.20, Financial Services, Banks—Regional
BUR, 8.43, Financial Services, Asset Management
CIA, 5.81, Financial Services, Insurance—Life
CIF, 2.5200, Financial Services, Asset Management
CMU, 4.4900, Financial Services, Asset Management
CNF, 3.4300, Financial Services, Mortgage Finance
CXE, 5.03, Financial Services, Asset Management
CXH, 9.95, Financial Services, Asset Management
DDF, 9.60, Financial Services, Asset Management
DEX, 9.68, Financial Services, Asset Management
DHF, 3.0000, Financial Services, Asset Management
DSE, 6.35, Financial Services, Asset Management
DSM, 7.92, Financial Services, Asset Management
EDD, 6.15, Financial Services, Asset Management
EDF, 8.49, Financial Services, Asset Management
EDI, 9.35, Financial Services, Asset Management
EHT, 9.79, Financial Services, Asset Management
ELVT, 4.4000, Financial Services, Credit Services
EOD, 5.08, Financial Services, Asset Management
EQS, 1.8802, Financial Services, Asset Management
ETW, 9.80, Financial Services, Asset Management
EVF, 6.62, Financial Services, Asset Management
EXG, 8.96, Financial Services, Asset Management
FBP, 9.87, Financial Services, Banks—Regional
FEI, 6.31, Financial Services, Asset Management
FGB, 3.5861, Financial Services, Asset Management
FINV, 4.1100, Financial Services, Credit Services
FIV, 9.24, Financial Services, Asset Management
FMO, 7.95, Financial Services, Asset Management
FPL, 4.7800, Financial Services, Asset Management
FT, 7.46, Financial Services, Asset Management
GAB, 6.43, Financial Services, Asset Management
GCV, 6.61, Financial Services, Asset Management
GDL, 8.98, Financial Services, Asset Management
GER, 8.65, Financial Services, Asset Management
GGT, 8.70, Financial Services, Asset Management
GIM, 5.61, Financial Services, Asset Management
GNT, 5.09, Financial Services, Asset Management
GNW, 3.6100, Financial Services, Insurance—Life
GPM, 6.74, Financial Services, Asset Management
GUT, 8.13, Financial Services, Asset Management
HIE, 8.13, Financial Services, Asset Management
HIO, 4.9900, Financial Services, Asset Management
HIX, 6.93, Financial Services, Asset Management
HKIB, 6.40, Financial Services, Capital Markets
HRTG, 9.32, Financial Services, Insurance—Property & Casualty
HTY, 5.70, Financial Services, Asset Management
HYB, 8.95, Financial Services, Asset Management
IAE, 9.39, Financial Services, Asset Management
IGA, 8.83, Financial Services, Asset Management
IGD, 5.31, Financial Services, Asset Management
IGR, 7.20, Financial Services, Asset Management
IHD, 7.88, Financial Services, Asset Management
IHIT, 9.07, Financial Services, Asset Management
IID, 5.24, Financial Services, Asset Management
ING, 9.36, Financial Services, Banks—Diversified
IRR, 2.8700, Financial Services, Asset Management
ITCB, 5.48, Financial Services, Banks—Regional
ITUB, 5.25, Financial Services, Banks—Regional
JCO, 8.24, Financial Services, Asset Management
JDD, 8.86, Financial Services, Asset Management
JEQ, 9.38, Financial Services, Asset Management
JFR, 9.46, Financial Services, Asset Management
JMP, 4.3500, Financial Services, Capital Markets
JOF, 9.10, Financial Services, Asset Management
JP, 2.3000, Financial Services, Asset Management
JPC, 9.29, Financial Services, Asset Management
JPS, 9.60, Financial Services, Asset Management
JQC, 6.48, Financial Services, Asset Management
JRO, 9.37, Financial Services, Asset Management
JRS, 8.79, Financial Services, Asset Management
JT, 3.5900, Financial Services, Credit Services
JTA, 9.93, Financial Services, Asset Management
KMF, 6.34, Financial Services, Asset Management
KYN, 6.70, Financial Services, Asset Management
LEO, 8.52, Financial Services, Asset Management
LYG, 1.9900, Financial Services, Banks—Regional
MBI, 6.59, Financial Services, Insurance—Specialty
MCN, 7.11, Financial Services, Asset Management
MCR, 8.89, Financial Services, Asset Management
MDLY, 9.26, Financial Services, Asset Management
MFD, 8.84, Financial Services, Asset Management
MFG, 2.8400, Financial Services, Banks—Regional
MFM, 6.71, Financial Services, Asset Management
MFV, 5.77, Financial Services, Asset Management
MGF, 4.5200, Financial Services, Asset Management
MHF, 7.95, Financial Services, Asset Management
MIE, 2.8000, Financial Services, Asset Management
MIN, 3.7600, Financial Services, Asset Management
MMT, 6.18, Financial Services, Asset Management
MN, 6.61, Financial Services, Asset Management
MSD, 9.37, Financial Services, Asset Management
MUFG, 4.8400, Financial Services, Banks—Diversified
MVF, 9.32, Financial Services, Asset Management
MXE, 9.52, Financial Services, Asset Management
NCV, 5.87, Financial Services, Asset Management
NCZ, 5.21, Financial Services, Asset Management
NHA, 9.86, Financial Services, Asset Management
NMR, 5.67, Financial Services, Capital Markets
NSL, 5.56, Financial Services, Asset Management
NWG, 4.5700, Financial Services, Banks—Diversified
OIA, 8.00, Financial Services, Asset Management
PCF, 8.84, Financial Services, Asset Management
PCK, 9.11, Financial Services, Asset Management
PHK, 6.23, Financial Services, Asset Management
PHT, 9.14, Financial Services, Asset Management
PIM, 4.2200, Financial Services, Asset Management
PMM, 8.16, Financial Services, Asset Management
PPR, 4.5500, Financial Services, Asset Management
PPT, 4.6800, Financial Services, Asset Management
PYN, 9.17, Financial Services, Asset Management
PZN, 8.92, Financial Services, Asset Management
QD, 2.7200, Financial Services, Credit Services
RCS, 7.22, Financial Services, Asset Management
SAN, 3.3500, Financial Services, Banks—Diversified
SBI, 9.33, Financial Services, Asset Management
SFE, 7.60, Financial Services, Asset Management
SMFG, 6.52, Financial Services, Banks—Diversified
SMM, 4.8300, Financial Services, Asset Management
SRL, 8.40, Financial Services, Capital Markets
SUPV, 1.8600, Financial Services, Banks—Regional
SWZ, 9.11, Financial Services, Asset Management
TEI, 7.67, Financial Services, Asset Management
TPRE, 9.87, Financial Services, Insurance—Reinsurance
TSI, 5.58, Financial Services, Asset Management
USA, 7.24, Financial Services, Asset Management
VEL, 7.38, Financial Services, Mortgage Finance
VVR, 4.1700, Financial Services, Asset Management
WEI, 1.9600, Financial Services, Credit Services
XYF, 2.5000, Financial Services, Credit Services
YRD, 4.1200, Financial Services, Credit Services
AMRX, 5.17, Healthcare, Drug Manufacturers—Specialty & Generic
BKD, 5.50, Healthcare, Medical Care Facilities
CCM, 4.5000, Healthcare, Medical Care Facilities
CO, 4.1300, Healthcare, Diagnostics & Research
CSLT, 1.8300, Healthcare, Health Information Services
CYH, 9.32, Healthcare, Medical Care Facilities
ENZ, 3.3300, Healthcare, Diagnostics & Research
GEN, 0.7549, Healthcare, Medical Care Facilities
HEXO, 7.95, Healthcare, Drug Manufacturers—Specialty & Generic
LCI, 6.40, Healthcare, Drug Manufacturers—Specialty & Generic
MPLN, 8.00, Healthcare, Healthcare Plans
NFH, 8.90, Healthcare, Medical Care Facilities
ACCO, 8.95, Industrials, Business Equipment & Supplies
ADT, 9.38, Industrials, Security & Protection Services
AENZ, 2.4100, Industrials, Engineering & Construction
AFI, 4.4900, Industrials, Building Products & Equipment
ALTG, 9.97, Industrials, Rental & Leasing Services
AP, 7.52, Industrials, Metal Fabrication
ARC, 2.1900, Industrials, Specialty Business Services
ARLO, 8.52, Industrials, Security & Protection Services
ASC, 3.6000, Industrials, Marine Shipping
BEST, 2.5000, Industrials, 
BW, 6.37, Industrials, Electrical Equipment & Parts
CAAP, 4.1000, Industrials, Airports & Air Services
CHRA, 3.7000, Industrials, Waste Management
CMRE, 8.55, Industrials, Marine Shipping
DHX, 2.5100, Industrials, Staffing & Employment Services
DSX, 2.6400, Industrials, Marine Shipping
ERJ, 7.06, Industrials, Aerospace & Defense
GNK, 8.06, Industrials, Marine Shipping
GOL, 9.35, Industrials, Airlines
HIL, 2.3100, Industrials, Engineering & Construction
IRS, 4.2500, Industrials, Conglomerates
MG, 7.76, Industrials, Security & Protection Services
NAT, 3.2100, Industrials, Marine Shipping
NL, 4.8200, Industrials, Security & Protection Services
NM, 4.8000, Industrials, Marine Shipping
NSCO, 8.09, Industrials, Rental & Leasing Services
ORN, 5.90, Industrials, Engineering & Construction
PBI, 9.23, Industrials, Business Equipment & Supplies
QUAD, 5.60, Industrials, Specialty Business Services
RRD, 2.4500, Industrials, Specialty Business Services
SB, 2.1800, Industrials, Marine Shipping
SCX, 5.01, Industrials, Tools & Accessories
SFL, 6.84, Industrials, Marine Shipping
SMHI, 3.4300, Industrials, Marine Shipping
SRT, 8.78, Industrials, Specialty Business Services
TWI, 7.50, Industrials, Farm & Heavy Construction Machinery
USDP, 5.52, Industrials, Railroads
USX, 8.51, Industrials, Trucking
AAIC, 3.7000, Real Estate, REIT—Mortgage
AHT, 3.0000, Real Estate, REIT—Hotel & Motel
AIV, 4.8700, Real Estate, REIT—Residential
ANH, 2.6800, Real Estate, REIT—Mortgage
APTS, 7.67, Real Estate, REIT—Residential
ARL, 9.44, Real Estate, Real Estate—Development
AXR, 9.02, Real Estate, Real Estate Services
BHR, 5.40, Real Estate, REIT—Hotel & Motel
CHMI, 9.33, Real Estate, REIT—Mortgage
CLNC, 8.50, Real Estate, REIT—Diversified
CLNY, 5.39, Real Estate, REIT—Diversified
CLPR, 7.42, Real Estate, REIT—Diversified
CMO, 5.69, Real Estate, REIT—Mortgage
CPLG, 7.82, Real Estate, REIT—Hotel & Motel
CXW, 7.29, Real Estate, REIT—Specialty
DNK, 3.0600, Real Estate, Real Estate Services
DRH, 9.01, Real Estate, REIT—Hotel & Motel
ESRT, 9.90, Real Estate, REIT—Diversified
FPH, 6.75, Real Estate, Real Estate—Development
GEO, 8.68, Real Estate, REIT—Healthcare Facilities
GPMT, 9.95, Real Estate, REIT—Mortgage
HT, 8.20, Real Estate, REIT—Hotel & Motel
INN, 9.06, Real Estate, REIT—Hotel & Motel
IVR, 3.8300, Real Estate, REIT—Mortgage
LEJU, 3.2300, Real Estate, Real Estate Services
LFT, 3.2300, Real Estate, REIT—Mortgage
MFA, 3.9200, Real Estate, REIT—Mortgage
MITT, 3.6000, Real Estate, REIT—Mortgage
NLY, 8.47, Real Estate, REIT—Mortgage
NTP, 8.87, Real Estate, Real Estate Services
NYC, 9.99, Real Estate, REIT—Office
ORC, 5.39, Real Estate, REIT—Mortgage
PGRE, 9.08, Real Estate, REIT—Office
RPAI, 9.64, Real Estate, REIT—Retail
RPT, 9.70, Real Estate, REIT—Retail
RWT, 9.44, Real Estate, REIT—Mortgage
SNR, 5.72, Real Estate, REIT—Residential
TWO, 6.27, Real Estate, REIT—Mortgage
WMC, 3.0800, Real Estate, REIT—Mortgage
WSR, 8.35, Real Estate, REIT—Retail
XAN, 3.9400, Real Estate, REIT—Mortgage
XIN, 2.3800, Real Estate, Real Estate—Development
ASX, 7.60, Technology, Semiconductors
CLS, 9.00, Technology, Electronic Components
CMCM, 4.2300, Technology, Software—Application
CTK, 3.4600, Technology, Software—Application
LINX, 6.95, Technology, Software—Application
MFGP, 6.59, Technology, Software—Infrastructure
NOK, 4.3300, Technology, Communication Equipment
SOS, 3.9800, Technology, Software—Infrastructure
SQNS, 8.86, Technology, Semiconductors
UMC, 9.53, Technology, Semiconductors
VHC, 6.75, Technology, Software—Infrastructure
WIT, 6.43, Technology, Information Technology Services
AT, 2.9800, Utilities, Utilities—Independent Power Producers
CEPU, 2.3900, Utilities, Utilities—Regulated Electric
CIG, 2.6500, Utilities, Utilities—Diversified
EBR, 5.79, Utilities, Utilities—Regulated Electric
EDN, 3.7000, Utilities, Utilities—Regulated Electric
ENIA, 7.65, Utilities, Utilities—Regulated Electric
ENIC, 3.8700, Utilities, Utilities—Regulated Electric
GNE, 7.88, Utilities, Utilities—Regulated Electric
JE, 7.52, Utilities, Utilities—Diversified
SBS, 7.51, Utilities, Utilities—Regulated Water
TAC, 8.84, Utilities, Utilities—Independent Power Producers
