Ticker, Price, Sector, Industry
RLH, 3.4200, Consumer Cyclical, Lodging
RNGR, 5.14, Energy, Oil & Gas Equipment & Services
RPAI, 9.64, Real Estate, REIT—Retail
RPT, 9.70, Real Estate, REIT—Retail
RRC, 9.55, Energy, Oil & Gas E&P
RRD, 2.4500, Industrials, Specialty Business Services
RWT, 9.44, Real Estate, REIT—Mortgage
RYAM, 8.73, Basic Materials, Chemicals
RYB, 3.6399, Consumer Defensive, Education & Training Services
SAN, 3.3500, Financial Services, Banks—Diversified
SAND, 6.30, Basic Materials, Gold
SB, 2.1800, Industrials, Marine Shipping
SBI, 9.33, Financial Services, Asset Management
SBOW, 6.46, Energy, Oil & Gas E&P
SBS, 7.51, Utilities, Utilities—Regulated Water
SCX, 5.01, Industrials, Tools & Accessories
SD, 4.8800, Energy, Oil & Gas E&P
SFE, 7.60, Financial Services, Asset Management
SFL, 6.84, Industrials, Marine Shipping
SGU, 9.87, Energy, Oil & Gas Midstream
SID, 5.82, Basic Materials, Steel
SJT, 3.8000, Energy, Oil & Gas E&P
SLCA, 9.49, Energy, Oil & Gas Equipment & Services
SMFG, 6.52, Financial Services, Banks—Diversified
SMHI, 3.4300, Industrials, Marine Shipping
SMM, 4.8300, Financial Services, Asset Management
SNR, 5.72, Real Estate, REIT—Residential
SOGO, 8.32, Communication Services, Internet Content & Information
SOS, 3.9800, Technology, Software—Infrastructure
SQNS, 8.86, Technology, Semiconductors
SRL, 8.40, Financial Services, Capital Markets
SRT, 8.78, Industrials, Specialty Business Services
STG, 2.3700, Consumer Defensive, Education & Training Services
STON, 3.1300, Consumer Cyclical, Personal Services
SUP, 5.55, Consumer Cyclical, Auto Parts
SUPV, 1.8600, Financial Services, Banks—Regional
SWN, 4.1400, Energy, Oil & Gas E&P
SWZ, 9.11, Financial Services, Asset Management
SXC, 5.73, Basic Materials, Coking Coal
TAC, 8.84, Utilities, Utilities—Independent Power Producers
TALO, 9.35, Energy, Oil & Gas E&P
TEF, 4.6200, Communication Services, Telecom Services
TEI, 7.67, Financial Services, Asset Management
TEO, 6.62, Communication Services, Telecom Services
TGS, 5.09, Energy, Oil & Gas Midstream
TK, 2.7300, Energy, Oil & Gas Midstream
TKC, 5.85, Communication Services, Telecom Services
TMST, 5.49, Basic Materials, Steel
TNP, 8.87, Energy, Oil & Gas Midstream
TPRE, 9.87, Financial Services, Insurance—Reinsurance
TREC, 7.17, Basic Materials, Specialty Chemicals
TSI, 5.58, Financial Services, Asset Management
TTI, 2.2000, Energy, Oil & Gas Equipment & Services
TV, 8.13, Communication Services, Broadcasting
TWI, 7.50, Industrials, Farm & Heavy Construction Machinery
TWO, 6.27, Real Estate, REIT—Mortgage
UGP, 4.4000, Energy, Oil & Gas Refining & Marketing
UMC, 9.53, Technology, Semiconductors
USA, 7.24, Financial Services, Asset Management
USDP, 5.52, Industrials, Railroads
USX, 8.51, Industrials, Trucking
UTI, 6.51, Consumer Defensive, Education & Training Services
VEDL, 9.70, Basic Materials, Other Industrial Metals & Mining
VEL, 7.38, Financial Services, Mortgage Finance
VET, 5.0200, Energy, Oil & Gas E&P
VHC, 6.75, Technology, Software—Infrastructure
VIST, 2.7000, Energy, Oil & Gas E&P
VIV, 8.99, Communication Services, Telecom Services
VNCE, 8.80, Consumer Cyclical, Apparel Manufacturing
VNTR, 4.1100, Basic Materials, Specialty Chemicals
VOC, 2.7100, Energy, Oil & Gas E&P
VVR, 4.1700, Financial Services, Asset Management
WEI, 1.9600, Financial Services, Credit Services
WIT, 6.43, Technology, Information Technology Services
WMC, 3.0800, Real Estate, REIT—Mortgage
WPX, 9.11, , 
WSR, 8.35, Real Estate, REIT—Retail
WTI, 2.7200, Energy, Oil & Gas E&P
WTTR, 6.09, Energy, Oil & Gas Equipment & Services
XAN, 3.9400, Real Estate, REIT—Mortgage
XFLT, 8.21, , 
XIN, 2.3800, Real Estate, Real Estate—Development
XYF, 2.5000, Financial Services, Credit Services
YPF, 4.2900, Energy, Oil & Gas Integrated
YRD, 4.1200, Financial Services, Credit Services
ZTR, 8.7, Financial, Closed-End Fund - Equity
