Ticker, Price, Sector, Industry
BBAR, 2.9500, Financial Services, Banks—Regional
BBD, 4.8600, Financial Services, Banks—Regional
FINV, 4.1100, Financial Services, Credit Services
GNW, 3.6100, Financial Services, Insurance—Life
JP, 2.3000, Financial Services, Asset Management
LYG, 1.9900, Financial Services, Banks—Regional
MFG, 2.8400, Financial Services, Banks—Regional
MUFG, 4.8400, Financial Services, Banks—Diversified
NWG, 4.5700, Financial Services, Banks—Diversified
QD, 2.7200, Financial Services, Credit Services
SAN, 3.3500, Financial Services, Banks—Diversified
SUPV, 1.8600, Financial Services, Banks—Regional
YRD, 4.1200, Financial Services, Credit Services
CO, 4.1300, Healthcare, Diagnostics & Research
CSLT, 1.8300, Healthcare, Health Information Services
ENZ, 3.3300, Healthcare, Diagnostics & Research
GEN, 0.7549, Healthcare, Medical Care Facilities
AFI, 4.4900, Industrials, Building Products & Equipment
ARC, 2.1900, Industrials, Specialty Business Services
ASC, 3.6000, Industrials, Marine Shipping
BEST, 2.5000, Industrials, 
DHX, 2.5100, Industrials, Staffing & Employment Services
DSX, 2.6400, Industrials, Marine Shipping
HIL, 2.3100, Industrials, Engineering & Construction
NAT, 3.2100, Industrials, Marine Shipping
NL, 4.8200, Industrials, Security & Protection Services
NM, 4.8000, Industrials, Marine Shipping
RRD, 2.4500, Industrials, Specialty Business Services
SB, 2.1800, Industrials, Marine Shipping
SMHI, 3.4300, Industrials, Marine Shipping
AAIC, 3.7000, Real Estate, REIT—Mortgage
AHT, 3.0000, Real Estate, REIT—Hotel & Motel
AIV, 4.8700, Real Estate, REIT—Residential
ANH, 2.6800, Real Estate, REIT—Mortgage
IVR, 3.8300, Real Estate, REIT—Mortgage
LEJU, 3.2300, Real Estate, Real Estate Services
LFT, 3.2300, Real Estate, REIT—Mortgage
MFA, 3.9200, Real Estate, REIT—Mortgage
MITT, 3.6000, Real Estate, REIT—Mortgage
WMC, 3.0800, Real Estate, REIT—Mortgage
XAN, 3.9400, Real Estate, REIT—Mortgage
XIN, 2.3800, Real Estate, Real Estate—Development
CMCM, 4.2300, Technology, Software—Application
NOK, 4.3300, Technology, Communication Equipment
SOS, 3.9800, Technology, Software—Infrastructure
AT, 2.9800, Utilities, Utilities—Independent Power Producers
CIG, 2.6500, Utilities, Utilities—Diversified
ENIC, 3.8700, Utilities, Utilities—Regulated Electric
